node_id,x,y,z,module,root_id
12237,500768,164256,201440,15,720575940621670441
12238,453792,266400,219760,19,720575940621671593
12239,577260,307724,30280,20,720575940621671687
12240,705562,229200,62680,2,720575940621675585
12241,315622,149918,151160,12,720575940621677190
12242,341280,162112,119160,12,720575940621677325
12243,610396,199208,111980,23,720575940621677702
12244,356545,270761,119600,3,720575940621678156
12245,689081,256867,89400,2,720575940621680006
12246,641440,171692,143760,14,720575940621680133
12247,559264,306368,32800,20,720575940621680264
12248,550848,141620,104337,9,720575940621680774
12249,680560,307412,80000,2,720575940621681228
12250,629073,233389,29053,14,720575940621681321
12251,715224,216728,60580,2,720575940621681502
12252,571775,144382,111220,4,720575940621684358
12253,672568,128068,82120,8,720575940621685230
12254,357384,221378,128660,3,720575940621685687
12255,714094,137172,161080,8,720575940621685894
12256,634304,122624,62160,8,720575940621687028
12257,445349,180075,64853,4,720575940621688414
12258,621948,167776,143760,14,720575940621688926
12259,661120,293760,131120,2,720575940621689438
12260,388851,128760,114867,12,720575940621689584
12261,668095,243052,153772,2,720575940621689727
12262,463456,93792,175640,13,720575940621692440
12263,439240,146887,90933,16,720575940621694401
12264,406072,178152,67280,19,720575940621696708
12265,598231,202979,52640,14,720575940621696747
12266,392302,207282,83260,12,720575940621698542
12267,622480,171908,143760,14,720575940621700190
12268,332800,157152,152160,12,720575940621701104
12269,622100,105824,148640,8,720575940621701815
12270,509888,360160,178080,20,720575940621701846
12271,558400,197472,20400,5,720575940621703373
12272,660232,196768,206780,23,720575940621705693
12273,334524,151416,167040,12,720575940621706480
12274,455304,156508,214200,13,720575940621708638
12275,631256,181064,143760,14,720575940621709132
12276,566988,124565,151693,6,720575940621709388
12277,467426,173416,182960,24,720575940621709439
12278,494428,197736,165020,6,720575940621712166
12279,649190,278778,163620,15,720575940621712990
12280,338542,162518,154640,21,720575940621713672
12281,645184,105676,152980,8,720575940621716044
12282,439476,166064,174800,4,720575940621716067
12283,603200,211840,218360,22,720575940621716835
12284,516361,354650,198233,21,720575940621717469
12285,579616,99808,143160,2,720575940621717509
12286,494903,138051,162933,10,720575940621719540
12287,596256,130784,156160,10,720575940621719679
12288,487308,161372,179480,10,720575940621720837
12289,410400,109120,192640,13,720575940621720959
12290,322164,141786,155640,12,720575940621725168
12291,392020,188864,220960,3,720575940621726698
12292,615584,89344,146120,8,720575940621727891
12293,444192,172800,215240,13,720575940621728214
12294,471040,107232,170120,13,720575940621728844
12295,364426,272466,129680,12,720575940621729050
12296,418340,166354,219060,13,720575940621729171
12297,603051,188291,195280,36,720575940621730157
12298,423056,170680,174800,13,720575940621730175
12299,667816,156420,180640,15,720575940621730567
12300,640688,176704,143760,14,720575940621730687
12301,636785,226753,91187,2,720575940621730910
12302,533920,121408,149080,6,720575940621731475
12303,340164,151284,157280,12,720575940621732129
12304,713096,187640,110560,8,720575940621733364
12305,590691,218676,201408,36,720575940621733569
12306,640348,144573,74160,2,720575940621733759
12307,428880,142644,216080,13,720575940621736662
12308,623456,317461,89733,20,720575940621736669
12309,405624,193638,216140,16,720575940621737992
12310,659000,134416,158000,8,720575940621739508
12311,694056,150814,172380,8,720575940621740833
12312,613344,323008,48440,20,720575940621741094
12313,642080,124896,62480,8,720575940621741556
12314,396320,127904,207240,13,720575940621741971
12315,658480,119245,145907,8,720575940621742972
12316,354488,147037,154413,12,720575940621743860
12317,700176,188400,85720,8,720575940621743905
12318,343280,164796,159320,12,720575940621744116
12319,498568,157216,178720,6,720575940621746154
12320,711124,206148,92240,2,720575940621746300
12321,698040,189184,124000,8,720575940621746676
12322,617276,264524,95280,4,720575940621747444
12323,532514,118412,62848,31,720575940621748812
12324,442294,184732,88520,19,720575940621749226
12325,428768,124608,207000,13,720575940621749253
12326,477696,176416,223400,6,720575940621749261
12327,595872,98656,150000,8,720575940621749375
12328,444064,100416,76880,12,720575940621749631
12329,534880,99520,130560,32,720575940621750285
12330,567416,232648,87880,6,720575940621750348
12331,355027,161519,149670,12,720575940621750465
12332,453331,133339,157493,10,720575940621750604
12333,446050,97852,130220,4,720575940621750652
12334,460656,178580,203640,24,720575940621751690
12335,441778,274309,86230,3,720575940621752001
12336,677042,193426,69760,2,720575940621752703
12337,621395,335250,135160,14,720575940621753377
12338,336776,166620,159027,12,720575940621755124
12339,578468,334148,59200,7,720575940621755888
12340,414750,221110,165690,16,720575940621758028
12341,617520,261724,95280,25,720575940621760147
12342,335092,151288,158480,12,720575940621761057
12343,665384,153408,85560,2,720575940621761263
12344,580644,91850,131620,8,720575940621761612
12345,468996,342520,69660,7,720575940621761729
12346,584288,299040,42640,23,720575940621761791
12347,680840,198016,209600,2,720575940621761818
12348,441683,269214,120270,11,720575940621762081
12349,629852,171376,143760,14,720575940621762330
12350,624761,343279,142860,7,720575940621763312
12351,470794,112912,173180,13,720575940621763475
12352,638800,174496,143760,14,720575940621763767
12353,432152,231666,224700,3,720575940621764084
12354,469874,114268,174240,13,720575940621764385
12355,502766,150994,185120,6,720575940621764490
12356,692056,168204,90820,8,720575940621764596
12357,536638,127382,118540,6,720575940621765313
12358,687340,212080,61600,2,720575940621765354
12359,596784,178980,83520,6,720575940621765467
12360,605678,279656,51248,28,720575940621765708
12361,570194,273050,98360,9,720575940621765846
12362,580964,291016,32560,9,720575940621766035
12363,555532,212520,110773,5,720575940621766938
12364,435574,165822,157680,13,720575940621767977
12365,561104,198788,112853,32,720575940621768385
12366,486768,220676,63340,5,720575940621768436
12367,626472,116216,151920,35,720575940621768986
12368,632800,169400,143720,14,720575940621770010
12369,423055,323778,86680,7,720575940621771041
12370,611680,96032,144040,10,720575940621771402
12371,660374,225024,181068,2,720575940621771502
12372,485532,151696,190780,15,720575940621772691
12373,680448,290944,96280,2,720575940621773249
12374,409254,175136,79500,4,720575940621773406
12375,476852,144408,137000,4,720575940621774874
12376,588637,157595,185467,15,720575940621775130
12377,625222,261831,42860,14,720575940621776161
12378,628087,326417,179093,9,720575940621777390
12379,622781,194761,118915,4,720575940621777391
12380,611846,275636,65400,14,720575940621778646
12381,630252,318644,166760,2,720575940621779035
12382,652320,206432,31880,5,720575940621779661
12383,668448,307968,69040,11,720575940621781773
12384,403790,244830,193320,11,720575940621781836
12385,445112,155886,157440,17,720575940621782125
12386,471188,190381,156947,25,720575940621782381
12387,408224,195616,72560,17,720575940621782875
12388,474912,113280,182560,13,720575940621784298
12389,450528,116992,200280,13,720575940621784926
12390,602762,90542,127820,8,720575940621785182
12391,652760,205568,178240,2,720575940621786250
12392,633996,176172,143760,14,720575940621786295
12393,539776,371264,169880,11,720575940621786504
12394,406368,136864,209800,13,720575940621786602
12395,634084,176404,143760,14,720575940621786807
12396,734944,171008,103240,8,720575940621787260
12397,320960,173504,137080,29,720575940621787892
12398,431267,161771,181480,4,720575940621788125
12399,323086,177566,156520,29,720575940621788284
12400,510972,329894,194020,11,720575940621788492
12401,666412,140218,91240,8,720575940621789951
12402,578081,194635,197033,1,720575940621790284
12403,680914,202642,60240,2,720575940621790902
12404,472928,248992,217320,4,720575940621791100
12405,640868,173700,143760,14,720575940621791356
12406,437911,260197,71130,12,720575940621792438
12407,460320,250912,223560,5,720575940621793160
12408,315904,131200,187040,44,720575940621795055
12409,420472,162336,174800,13,720575940621796390
12410,488484,160172,179480,29,720575940621797108
12411,662752,237184,34040,2,720575940621797119
12412,689152,147040,71160,8,720575940621798382
12413,370420,281126,127460,3,720575940621799117
12414,611544,244544,105560,11,720575940621799259
12415,342102,268566,112907,3,720575940621800175
12416,578614,186348,189660,17,720575940621800586
12417,427565,262324,87560,21,720575940621800798
12418,426962,200042,178176,3,720575940621801310
12419,665572,143648,79880,2,720575940621801866
12420,629544,167900,143760,14,720575940621802751
12421,655330,151820,171140,8,720575940621804364
12422,345111,202973,129027,3,720575940621805132
12423,384572,112443,157747,4,720575940621806445
12424,344314,260662,109500,3,720575940621806686
12425,417840,142944,194560,13,720575940621807300
12426,645950,220104,163760,1,720575940621808716
12427,619748,175304,143760,14,720575940621809246
12428,619452,264180,151060,11,720575940621809276
12429,653216,150128,172880,8,720575940621809755
12430,483211,152915,174867,15,720575940621810415
12431,631168,182084,143760,14,720575940621810871
12432,636616,194254,52760,6,720575940621811182
12433,321672,132648,176780,15,720575940621811482
12434,482016,123200,39080,14,720575940621811803
12435,417376,96096,184760,13,720575940621812006
12436,549158,111962,58800,4,720575940621812315
12437,571872,187054,175560,11,720575940621813786
12438,469683,126153,135453,4,720575940621814049
12439,408576,215392,56000,13,720575940621814054
12440,535260,320986,180920,2,720575940621814911
12441,652208,150072,172880,8,720575940621815549
12442,617184,277998,64080,21,720575940621815766
12443,587749,244132,51213,14,720575940621817046
12444,453888,123616,201320,13,720575940621817322
12445,631616,322592,177680,9,720575940621818239
12446,674624,299264,76480,11,720575940621818492
12447,436621,344538,121208,7,720575940621818790
12448,396614,277456,135280,11,720575940621818858
12449,437786,236697,113200,1,720575940621819630
12450,459072,171712,225440,13,720575940621819739
12451,412714,224465,114568,3,720575940621820404
12452,448376,257929,66570,13,720575940621820540
12453,655628,150996,172920,14,720575940621820763
12454,464448,290496,56920,1,720575940621821787
12455,712544,187680,110560,8,720575940621822043
12456,389479,209505,90293,3,720575940621823073
12457,426365,225515,125480,21,720575940621823100
12458,606412,167920,83440,1,720575940621823979
12459,596524,340968,125740,11,720575940621824781
12460,634408,98844,139820,10,720575940621825514
12461,531200,108256,128160,17,720575940621825518
12462,479296,120480,41680,13,720575940621825630
12463,679590,307007,90480,2,720575940621825916
12464,431258,305214,69743,7,720575940621827419
12465,355904,273184,128760,3,720575940621828084
12466,728736,182240,113800,11,720575940621828351
12467,487035,180124,74920,4,720575940621828443
12468,655938,166978,62784,16,720575940621828534
12469,387708,146420,190480,12,720575940621828732
12470,421003,150539,86389,10,720575940621829302
12471,631084,176440,143760,14,720575940621829813
12472,635520,255264,18680,14,720575940621832001
12473,639744,177360,143760,14,720575940621832542
12474,427502,131426,167540,6,720575940621832942
12475,652352,231264,199720,4,720575940621833054
12476,396594,303012,104047,7,720575940621833281
12477,456915,245509,166453,9,720575940621835174
12478,651421,309498,109744,21,720575940621835246
12479,341426,145944,123840,12,720575940621835758
12480,340370,128410,134900,3,720575940621836065
12481,609090,298647,83792,21,720575940621836246
12482,622628,172884,143760,14,720575940621837601
12483,403612,268056,123080,3,720575940621838571
12484,483984,155276,189540,6,720575940621838826
12485,644824,153746,169620,14,720575940621839086
